Text,Sentiment,Score
" Erik ten Hag: ""Bazı sakat futbolcularımız var fakat elimizdeki oyuncular yeterli. Elimizden gelenin en iyisini yapacağız.""

 ""Jose Mourinho önderliğinde 35 bin ateşli taraftarın karşısında böyle bir teste hazır mısınız?""

 Erik ten Hag: ""Bizim oyuncularımız bu konuda",LABEL_0,0.5568305253982544
O zaman beyin ölümü gerçekleşmiş Mourinho'nun,LABEL_0,0.7092846632003784
Nasıl bir emir aldilarsa aq hepsi Mourinho götü kolluyor bugün. Aferin bu kafada devam edin bu sezon 2. De olamicaniz aq,LABEL_0,0.5918567180633545
"Bruno Genesio; sezona Jose Mourinho ile başladı, Carlo Ancelotti, Diego Simeone diye devam ediyor. Madrid’i komple yıktı. Ligue1’de Lens maçı garanti puan kaybını da yazalım şimdiden.",LABEL_0,0.5668713450431824
ya hasiltir ordan koskoca mourinho siz dediniz diye mi kovulacak,LABEL_1,0.5421918034553528
koskoca Mourinho yazmış bir de utanmadan LASKDLADÖLASKDLASKDLA sonra niye başarı gelmiyor. Kaloriferci dediğin adam gsye 10 kişi ile çaktı. Senin baba dediğin adam içerde 3 yedi,LABEL_0,0.5662285685539246
"“you think galatasaray again uefa KUP”

 Rezil rüsva ediyorsunuz ülkeyi abi İngilizce bilen muhabir bulamıyor musunuz gerçekten ya, biri mourinho’ya türkçe konuşur, diğeri A0 grammar ile UEFA başkanına soru sormayı dener, kafayı yersin",LABEL_0,0.5678064227104187
"Hz Mehdi ile ilgili önemli detay

Buna benzer çok fazla detay verilmiş

şehitlerimize Allah'tan kürdistan rehine ankara'ya bengisu istihbarat amed erişim özel harekat barış alper yılmaz mossad amed interneti dhkpc uzay sanayii aş Jose Mourinho",LABEL_0,0.5858945846557617
Çok doğru adımlar atılıyor diye Ali Koç övüyordunuz ne oldu? Tek suçlu Mourinho mu? Bu kaçıncı? En kolayını yapıp hocaya ihale ediyorsunuz.Fenerbahçe medyası zaten belli üstüne sizin tavrınız çok yazık. Güç kimdeyse onu pek eleştirmeyin sonra vurun hocaya... böyle devam Erdal Bey,LABEL_0,0.5723905563354492
"Jose Mourinho: ""Fenerbahçe o yıl Manchester United'ı yenmişti, Manchester United da Old Trafford'da Fenerbahçe'yi 3-0 yenmişti. Manchester United, o yıl Avrupa Ligi'ni kazanmıştı. Teknik direktörleri de bendim.""",LABEL_0,0.5510761737823486
Senin bu düşündüğünü Mourinho düşünemiyorsa okan buruk onu daha çook donunda sallar,LABEL_1,0.5224993824958801
"Dzeko, Saint-Maximin, Fred, Amrabat, Dusan Tadic, Caglar Soyuncu, Cengiz Under, Mourinho. since when?!",LABEL_0,0.5684752464294434
Hahahahaha :D mourinho kovmayi kovalamak da ayri bi seviye,LABEL_1,0.5760200619697571
Çare kocaman Mourinho tutmadı,LABEL_1,0.5812390446662903
Karısını unutmamış. Üst üste koyacağız da şu ag akbabası çöktü gitmiyor,LABEL_1,0.5509999394416809
"Barça Bayern maçında iki takımın da yeni çağ futbolu oynadığını görüyoruz... Çok önde basma ve defansı neredeyse orta saha seviyesinde tutma! Mourinho'nun zamanı geçti, defansta bekleyen bu futbola karşı yer golü!",LABEL_0,0.5580269694328308
"Szymanski: 

""Etrafımdaki insanlar futbolumdan memnun olsun yeter dışarıdakilerin ne dediği umrumda değil.""",LABEL_0,0.5509617924690247
"bu durumları öngöremezsen tedbirleri almazsan,sınırdan elini kolunu sallayanları alırsan ülkemize ve sonra biz bunların ayakkabı nolarını biliyoruz gibi yorumda bulunup ve hala bu gibi terör eylemleri yaşıyorsak ve göz göre göre şehit veriyorsak bunların suçluları bu kişiler",LABEL_0,0.5768309235572815
süper ligde yabancı tdler ligi çiftlik olarak görüyor. Adamlar dalga geçiyor bildiğin. Jesus Mourinho en büyük örneği. Jesus burda derbi kazanamadı şuan Arapta namağlup niye çünkü burası bir durak sadece onun için. Bu yüzden de Okan 3. Şampiyonlugunu alacak. Süper Lig'e Türk hoca,LABEL_0,0.5610176920890808
Ah be mourinho nasıl lille ye elenip de 16 yıldır gidemediğimiz şampiyonlar ligine bizi götürmezsin,LABEL_0,0.5638598203659058
Iste bu yuzden Mourinho nun yerinde degilsin,LABEL_1,0.6732469201087952
Mourinho burayı ciddiye alan birisi değil maalesef,LABEL_0,0.5714390277862549
"Bence Mourinho kesinlikle adaletsiz ve futbolcular da gerizekalı değil, hepsi bunun farkında. Hocaya olan güven her geçen gün azalıyor oyuncularda. Biz de bunun farkındayız. Takım için en büyük tehlike de bu! Geçen sene bizi mest eden o arkadaşlık ve birlikteliğe de darbe bu!",LABEL_0,0.5912402868270874
Sizin fikriniz saygı duyarım diyip kesip atmıyor Mourinho gibi,LABEL_0,0.5033206343650818
Erik ten Hag: Mourinho çok fazla kupa kazandı fakat futbolda her yıl kendinizi tekrar ispatlamanız gerekiyor. Çünkü kazanamadığınızda eleştirilirsiniz. Ben Mourinho'nun Fenerbahçe'yi en iyi performansına ulaştıracağına inanıyorum.,LABEL_0,0.5676266551017761
rehine mossad amed interneti dhkpc uzay sanayii aş ankara'ya bengisu istihbarat amed erişim özel harekat barış alper yılmaz kaan ayhan içerden jose mourinho şehitlerimize Allah'tan #tusaş #TUSAS,LABEL_0,0.5724717974662781
"KISA KISA | Bruno Genesio; Jürgen Klopp’un ardından Pep Guardiola, José Mourinho, Carlo Ancelotti ve Diego Simeone dörtlüsünü Avrupa Kupaları’nda mağlup etme başarısı gösteren ikinci teknik direktör oldu. ",LABEL_0,0.5733566284179688
Yönetim soramadigi soruları gazeteciler aracılığı ile sordurduğu kanaatindeyim Mourinho da tilki anlamış neyin ne olduğunu ona göre cevap veriyor duruma bakılırsa fenerden bir cacık olmaz bu sene,LABEL_0,0.5862072110176086
taadiic10fire futbolu Ali Koç ve Mourinho'dan daha iyi biliyor kesinlikle ,LABEL_1,0.5358836054801941
"""Mourinho nun yerinde olsam"" ne güzel bir ruya.",LABEL_1,0.5532230734825134
"""Adnan Oktar kimseyle görüşmesin. Cezaevinde sıkın bunaltın. Odasından çıkmasın.""

galatasaray - elfsborg rehine amed uzay sanayii aş ali yerlikaya mossad dhkpc Jose Mourinho barış alper  özel harekat chpkk mauro icardi bahçeli'nin öcalan elektrik",LABEL_0,0.578666090965271
"Jose Mourinho 
@tntsports
'a açıklamalarda bulundu:

- ""Manchester United'ın Premier Lig ve Şampiyonlar Ligi'ni kazanması gerektiğini biliyorum ama benim zamanımda bu imkansızdı. Avrupa Ligi'ni kazandık ve ligi ikinci bitirdik. Hâlâ daha fazla destekle, özellikle de medyadan ve",LABEL_0,0.5721808075904846
Helalolsun hoca. Mourinho gibilerin ölü futbolunu izlemektense 100 kere senle devam,LABEL_0,0.5582615733146667
Benim şahsen Mourinho'dan en büyük beklentim Ülkede Fenerbahçe'ye yapılan haksızlıkları dünyaya anlatması. Biz geçen sezon zaten o yüzden şampiyon olamadık. Geçen sezon Fenerbahçe'nin şampiyonluğu göz göre göre çalındı. Siz öyle düşünmüyor musunuz?,LABEL_0,0.5767611265182495
Mourinho kazığını sokanlar şimdi de istikrar denen sihirli kelimeyi satmaya başlamış. Meali şu bu sene gtten yedik istikrar diyelim öyle umut satalım. Kim ki en ufak bir ışık vermeyen hocayı istikrar diye pazarlıyorsa ya FB düşmanıdır ya gerizekalıdır. İstikrarmış ya sabır.,LABEL_0,0.5851739645004272
"Mourinho sizinle daşşak geçti 
@ertemsener",LABEL_0,0.6368908286094666
şener özbayraklıyla filan mourinho unitedını içerde domaltmayı nasıl başardın be aq,LABEL_0,0.5814659595489502
"Galatasaray'da Yunus Akgün'ün yıldızlaştığı yerde, Fenerbahçe'de Oğuz Aydın süre bile alamıyor...

bir de utanmadan Mourinho'nun eline iyi kadro verilmedi falan diyenler var...",LABEL_0,0.5851618051528931
"#fenerbahçe
-Yarın nasıl bir oyun planıyla maça çıkacaksınız?

Jose Mourinho: ""Gazeteleri okuyacağım, televizyonları izleyeceğim ve uzmanlar ne diyorsa onu yapacağım.""
#JoseMourinho yüce fenerbahçe camiasını anlayamamış biz #galatasaray taraftarını bile üzmektedir",LABEL_0,0.5645551681518555
"Umarım yanılırım ama aşı tutmadı.
Mourinho ile olmayacak gibi...",LABEL_0,0.5597750544548035
Mourinho milyonlarca fblinin önünde İngiliz kulüpleriyle flört etti. Mourinho fb'nin maç öncesi basın toplantısında fb'nin Porto kadar büyük olmadığını itiraf etti  basın toplantısı çok keyifliydi,LABEL_0,0.5669946074485779
"Büyük tuzaklar var.

Tuzakları kuran da bozan da Allah'tır.

Harika konuşma.

özel harekat barış alper yılmaz mossad amed interneti dhkpc uzay sanayii aş jose mourinho şehitlerimize Allah'tan kürdistan abdülkerim bant batshuayi türklere rehine ankara'ya bengisu istihbarat erişim",LABEL_0,0.5822046995162964
"Erik ten Hag’tan, Jose Mourinho’ya övgü yağmuru",LABEL_1,0.5532336831092834
Mourinho  4 tane koyun  güdebilir,LABEL_0,0.6206744313240051
Mourinho's pre and post-match conference is greater than Tuchel's career at Chelsea x.com/FrankKhalidUK/…,LABEL_0,0.5643250942230225
"@acunilicali
 tüm yalan dolanlarınız ortaya çıkmaya başladı sanki... Mourinho ""yönetim istediğim futbolcuları almadı, bu yrraklarla maç kazanamam"" mı demek istiyor?",LABEL_0,0.5627592206001282
Mourinho hiçbir zaman basın toplantılarında oyun falan konuşan biri değil sürekli tasak gecer ve birilerine salça olur her takımda böyle yaptı bence böyle yapması oyun konuşmasından daha iyi sanki oyun konuşsa bizimkiler anlayacak.,LABEL_0,0.5778343677520752
"Oyun kurucu, yavaş kanatlarla oynuyorsun, bir Maximin geldi. Mourinho belki de finansal nedenlerden de dolayı istedği takımı oluşturamıyor. Elinde olsa böyle takım kurmazdı bence. Korkutan bir takım olsan bir Anadolu kulübü üstüne gelmeye curet etmez, çıkmağa korkar.",LABEL_0,0.5809628367424011
"Gsnin rakibi koy takimi gsnin sahasında 3 tane atti. Fenerbahce kendi evinde gsye gok atamadi, bi tane zorla penaltıdan.

Bu durumda mourinho elestirilmeyecekse kim elestirelecek?",LABEL_0,0.5740652680397034
"Mourinho haddini bil. Bu nesil manager oyunları ile büyüdü, çoğu penaltı bile atamaz, gerçek top görse karakola götürür bomba diye ama hepsine hesap vermek zorundasın. Bu beyinsizlere anlatmak, aynı zamanda da saygılı olmak zorundasın. Geçmiş olsun. ",LABEL_0,0.5555446743965149
"2. Yarı olmadı hem gol hem penaltı 

#GSvELF #UEL Galatasaray - Elfsborg #tusaş icardi osimhen ziyech Davinson Nelsson Mertens Sara  Sallai jelert Jakobs batshuayi Vinicius yunus Akgün Okan buruk dursun özbek Jose Mourinho Manchester United Lyon #OLvBJK",LABEL_0,0.551514208316803
"Okan, Mourinho’nun otobus taktigine gonderme yapmak icin bu 11’le sahaya cikmadiysa bir sey bilmiyorum",LABEL_0,0.5858201384544373
"Mourinho 11'e neşteri vurdu! 

İşte Manchester United kadrosu",LABEL_0,0.5934032201766968
Psikolojisini bozdunuz adam rahat değil çok belli bu.Sürekli Galatasaray ve hakemlerden konuş diyor birileri belliki. Neyse sağlam tazminatın var en azından Mourinho hocam. Takımdan ayrıldıktan sonra Fatih Terim hocamla dostlupuna devam ddebilirsin çünkü 5. yıldız sayende olacak,LABEL_0,0.5756803750991821
Manchester United'ın yıldızı Antony'den Fenerbahçe ve Mourinho'ya övgü,LABEL_0,0.5518373847007751
İsmail kartalda Fred sakatken öyleydi. Mourinho o kadronun üstüne 50 milyon harcadı + kendi de 12 alıyor. Fred sağlam top bile oynamıyoruz,LABEL_0,0.5612890720367432
Mourinho'nun hocalığı Fenerbahçe nin kimyasına ters. Bu adamı sadece ünlü diye mi getirdiler nasıl futbol oynattığını incelediler mi acaba. 71 milyon Eur sırf tazminattan para kazanmış biri olduğunu biliyorlar mıydı. Hiç sanmıyorum. Hep GS yi anlatmışlar keşke FB yi anlatsalardı,LABEL_0,0.5642921328544617
ali koçun mourinho'yu da alıp istifa etmesi lazımken hala ne konuşuyoruz aq,LABEL_1,0.5769430994987488
Arkadaş çevresinde noldu senin Mourinho'ya diye söylenince hocayı savunamamanın verdiği çaresizlik,LABEL_0,0.5960887670516968
Fenerbahçe yönetimi Mourinho ile yolları ayırma konusuna sıcak bakıyor. Hatta Volkan Demirel ile geçen hafta Etiler'de bir restoranda görüşme olmuş.,LABEL_0,0.5953391790390015
"Şu adamı övmeyin ya da bir şey beklemeyin. Anlayın artık Mourinho’nun sistemi ve anlayışı Türkiye’ye doğal olarak Fenerbahçe’ye uygun değil ve olamayacakta. Sistem oturtturacağız diye oyuncuların performansı düşüyor. Fred, Djiku, İrfan, Szymanski, Mert, Çağlar…",LABEL_0,0.5775535702705383
"Mourinho eğer bir maç düzgün yönetmek isterse, bu maç o maç - kendini, United’ı yenerek gündem yapmak isteyecek bence.",LABEL_0,0.5807503461837769
Açıklamalara baktım Mourinho'ya şundan olmuş,LABEL_0,0.6739686131477356
"At fotoğrafını o zaman kardeşim 
@serhatgules1",LABEL_1,0.6090794801712036
Mourinho milyonlarca fblinin önünde İngiliz kulüpleriyle flört etti. Bu evine misafir geldiğinde karın misafirle flört etmesine benzer  siz gavatmısınız??,LABEL_0,0.5880253314971924
Manchester United maçı var gram heves yok. Fenerbahçesi ayrı dert ülkesi ayrı dert vallahi.,LABEL_0,0.5190682411193848
"Ben İrfan olamam,olsam Villarreal'i bi gözden geçiririm , burda Jose Mourinho tarafından yok edilmekdense gitmesi iyidir",LABEL_0,0.5820307731628418
Mourinho yalakalarını gömmüş tv'de ki,LABEL_0,0.6557887196540833
"köpek mourinho geçen hafta eski takımın roma'yı yenen takımı ilk yarıdan 3ledik, feneri göm de ülke futboluna laf atmak haddine değil",LABEL_0,0.5605059266090393
ulan bunak oç nasıl bi seks kasetin var naptın bir düzine zencinin dölünü mü yuttun,LABEL_0,0.5655748248100281
Mourinho Manu'yu yenecek Erik Ten Hag kovulacak yerine Okan Buruk gelecek. Galatasaray da Okan'sız lige havlu atacak Fenerbahçe şampiyon olacak.,LABEL_0,0.5565145611763
"Jose Mourinho: “Manchester United için en iyisini diliyorum. Ben oradayken ligi ikinci tamamladık ve Avrupa Ligi’ni kazandık. Orada mutluydum.

United’dan hem taraftarlar hem de kulüpten memnun bir durumda ayrıldım. Manchester United’da işler yolunda gitmiyorsa asla mutlu olmam.”",LABEL_0,0.562226414680481
Bu takıma alman ekolü hoca lazım gerçekten ama benim az da olsa mourinho ile umudum var,LABEL_1,0.5198919177055359
"Mourinho: ""Sol bek tavsiyesi alabilirim"" video - Fenerbahçe, , - Sporx TV https://ift.tt/OXM3lyc
#fenerbahce",LABEL_0,0.5805099010467529
Mourinho ilk Avrupa sonra diğer sene lig diyorsa mesela? Keşke dese. Ben olsam şuan bunu derdim. Bu adam ne kadar başarısız gözüksede ki başarısız bir planı olmalı vardır olmalı diye kafadan birşeyleri çıkaramıyorum. Paranoyak olduk bitirdin bizi Ali koç teşekkürler aq,LABEL_0,0.5747946500778198
Köy takımını daha zar zor yeniyorlar Mourinho ananı sikeyim,LABEL_0,0.5121129155158997
"Ali Koç,Acun,mourinho istifa",LABEL_0,0.6066253185272217
Yönetim bu hocaya sahip çıkıp  arkasında durmalı Samsun maçından sonra gördüğüm kadarıyla yönetim sisteme karşı teslim bayrağını çekmiş hocayı yanlız bıraktılar Mourinho köprüden sonraki son çıkıştır eğer başarısız olupta gönderilmeye kalkılırsa futbol şubesini kapatıp gidilmeli,LABEL_0,0.5943296551704407
Mourinho devam ederse kimi getirirsen getir fark etmeyecek.,LABEL_0,0.5894028544425964
Buna Mourinho bile inanmıyor,LABEL_0,0.6834486126899719
İyi demiş hocam benim en güzel cevapları veriyor her zaman Jose Mourinho sana inanmayanın amk,LABEL_1,0.5964160561561584
"Dalga geçiyor anlarsın ya kanziii
Galatasaray'dan evinde 3 gol yiyiyor.
5 puan farkı açılıyor
Hoca moca değil Mourinho",LABEL_0,0.5784631371498108
mourinho amı götü dağıtmış belli gsme şampiyonluk hayırlı olsun,LABEL_1,0.5930836796760559
"Dayak yiyen İngiliz taraftarların, Milli değerlerimize küfür ettiği iddia ediliyor.",LABEL_1,0.5524984002113342
Büyük takım vura vura kıra kıra oynar. Mourinho da bunun farkında olsa iyi olur,LABEL_0,0.6170752644538879
"@Kinli_Fener
 Mourinho ile alakalı bilgi varmı karın ağrısı neymiş neden böyle aptalca futbol oynatıyor istediği transferler yapılmadı mı?",LABEL_0,0.5688689947128296
"1/7 - Mourinho'nun Branco'ya şikayet ettiği 7 oyuncudan birincisi: İsmail Yüksek. 

Alanını kaybetmesi ve panik yapmasından şikayetçi. Mourinho, oyuncuları tek tek küstürmeye devam ediyor.",LABEL_0,0.5867242813110352
"Manchester Utd. TD. Erik ten Hag ve Christian Eriksen, Ataşehir'de soruları yanıtladı.
Hollandalı teknik adam;
- ""Fenerbahçe maçında stadyum oyuncular için motivasyon olacak""
-  ""Avrupa Ligi bizim için bir hedef""
- ""Eminim ki Mourinho, Fenerbahçe’yi hedefe ulaştıracaktır""",LABEL_0,0.5593964457511902
Bizim mourinho 40’lık dzeko’yu 90 dk oynatır .,LABEL_1,0.5575317144393921
"Mourinho'ya aptalca soru soranlarda bugün: İrfan Yirmibeş

Fenerbahçe geçen seneye göre daha yavaşmış, Mourinho öz eleştiri yapacak mıymış...
Nerden biliyorsun? Neye göre yavaş? Ölçtün mü? Elinde yavaşlık verisi mi var?

Hocaya ""sizce bu sene daha yavaş mı oynuyoruz"" sorusunu",LABEL_0,0.5703981518745422
"Jose Mourinho: ""Manchester United'a karşı 11'e 11 kazanamayız. Yarın 35 bin kişinin arkamızda olmasına ihtiyacımız var.""",LABEL_0,0.5708978772163391
Fenerbahçe  Galibiyet Alcak'da Bu Sene Biz Görcez Yarrak Gibi Oyun Oynuyoruz Nasıl Kazancaz Gidip Samsuna Puan Verip Manu Yeniyorsa Yine Görüntü Skim Mourinho'nun,LABEL_0,0.5641618371009827
Birileri  imza torenindeki mourinho yu getirsin bunu alip portekize biraksinlar,LABEL_1,0.5518798828125
" “Jose Mourinho önderliğinde 35 bin ateşli taraftarın önünde böyle bir teste hazır mısınız?”

 Erik ten Hag: “Bizim oyuncularımız bu konuda deneyimli. Böyle bir atmosferde birçok maç oynadık. Oyuncularımız hazır, bu bizim için bir motivasyon olacak.”",LABEL_0,0.5621767044067383
"Yarım tribünlerde şundan görmek istiyorum 

Mourinho Tusaş İcardi Yunus #Tusaş #Patlama",LABEL_0,0.5580454468727112
2025’te yayınlanacak mourinho belgeselinin son sahnesi,LABEL_1,0.5071972012519836
"Erik ten Hag: ""Son yıllarda Mourinho da, ben de birçok kupa kazandık. Ancak futbolda her sezon kendinizi kanıtlamanız gerekiyor. Bunu yapamadığınızda eleştiriliyorsunuz.""",LABEL_0,0.5582043528556824
"sercan hamzaoğlu da milli ara öncesi Mourinho yeni sözleşmelerin, maaş zamlarının yapılmasını bekliyo dedi diye hatırlıyom",LABEL_0,0.5686291456222534
Mourinho size söylüyor maçlarda pozisyon tekrarını adaletli verin diye yoksa çocuğunuzdan çocuğunuzdan çıkar anlamazsınız,LABEL_0,0.5722880959510803
O ne amk,LABEL_0,0.6726340055465698
Devlet Bahçeli ve Özgür Özel x.com/Jams_BJK/statu…,LABEL_1,0.5779716372489929
Ee kardeşim romanın başında mourinho vardı o zaman şuan görüyoruz halini adamların sağ kanatı geçen sene Adana Demirsporporda kadroya giremiyordu senin forvetinde osimhen oynuyor ama yine şunlara karşı rahat galibiyet alamıyorsun,LABEL_0,0.5838148593902588
yeri cehennem ateşi de bol olsun,LABEL_0,0.670862078666687
"Türk basini diye bir sey yok hepsi bir takimin amigosu, adam gibi soru soran yok Mourinho bunlara ne yapsa az´dir!",LABEL_0,0.5728166103363037
Erik ten Hag: “Mourinho çok fazla kupa kazandı fakat futbolda her yıl kendinizi tekrar ispatlamanız gerekiyor. Çünkü kazanamadığınızda eleştirilirsiniz. Önemli olan yıl sonunda nereye geldiğiniz. Ben Mourinho'nun Fenerbahçe'yi en iyi performansına ulaştıracağına inanıyorum.”,LABEL_0,0.5650117993354797
"""Jose Mourinho önderliğinde 35 bin ateşli taraftarın karşısında böyle bir teste hazır mısınız?""

Erik ten Hag: ""Bizim oyuncularımız bu konuda tecrübeli. Böyle atmosferde çok fazla maç oynadık. Oyuncularımız hazır, bu bizim için bir motivasyon olacak.""",LABEL_0,0.5689724683761597
"Flick Barcelona’sı Mourinho dönemi Real Madrid’in kontra ataklarını hatırlattı bana. Direkt ayağa isabetli uzun toplar, %95 gol diyorsun.",LABEL_0,0.5747612118721008
darbe oluyor anani sikeyim mourinho osayi yerine mert düldül ü oynatırsan olacağı buydu,LABEL_0,0.5584781169891357
rehine mossad amed interneti dhkpc uzay sanayii aş ankara'ya bengisu istihbarat amed erişim özel harekat barış alper yılmaz kaan ayhan içerden jose mourinho şehitlerimize Allah'tan #tusaş,LABEL_0,0.5731897354125977
Fenerbahçe bunu sezon başında yapması lazımdı dybala veya taliscayi kes sesini Mourinho diyip indiricekti istemese bile Fenerbahçe için çocukluğunda galatasarayli babasından dayak yemiş biri olarak artık takım tutmama kararı alma aşamasındayım okadar bıktım üzülmekten yeter,LABEL_0,0.569588840007782
"Fenerbahçe’nin şu anda Mourinho’ya aksiyon alamayacağını, verilen her reaksiyonun onu yıpratmak olduğunu ve süreç krize dönerse Fenerbahçenin en az 3 senesine de mal olacağının farkındasındır o zaman. İyi bir başlangıç olmadı ama bu iyileşmeyeceği anlamına gelmiyor, yangını",LABEL_0,0.5907506942749023
"Fenerbahçe yönetiminin  Mourinho yoya sunduğu  Futbolcular. 
Zaych, Crespo, Krunic, Kent, Samet  ,Serdar , Levent  Mercan,  Emre  Mor .
Bu Futbolcuları İsmail Kartal  bile oynatmırordu.",LABEL_0,0.562613844871521
" ""Jose Mourinho önderliğinde 35 bin ateşli taraftarın karşısında böyle bir teste hazır mısınız?""

Erik ten Hag: ""Bizim oyuncularımız bu konuda tecrübeli. Böyle atmosferde çok fazla maç oynadık. Oyuncularımız hazır, bu bizim için bir motivasyon olacak.""",LABEL_0,0.5689724683761597
Sen ne diyon la nordşelampikten 6 yemedin mi konfeti liginde. Kadroyu koruduk üstüne katkı yaptık mourinho getirdik demeyi biliyosunuz ?,LABEL_0,0.5627829432487488
bu mourinho öyle böyle hainlik yapmadı bize  sen nasıl madara oluyosun bu takıma Allahın cezası,LABEL_1,0.5902511477470398
"Mourinho ya sahip çık başkan arkasında dur . SosyaL medya gazına gelme , aptal saptal taraftar gazına gelme.Heeee çok gizli b planını da yap sezon sonu için o ayrı. düşmana taktik veriyorum gibi oldu ama ne yapayım.",LABEL_0,0.5685185790061951
Ve sen hala Mourinho eleştiriyon. Bırak sonunu getirsin işte.,LABEL_0,0.5674863457679749
"adam yazmış ya cümlenin başına ""ingilizler arası osmanlı ile kötüydü"" diye . mal mısın aq",LABEL_0,0.565017819404602
Osman Öcalan'ın trt ye çıkması gibi bir durum :D yine haberimiz yoktu ayağına yatıyorlar :D,LABEL_1,0.5646839141845703
"Galatasaray tekrardan Avrupa Ligi'ni kazanabilir mi?

UEFA Başkanı Ceferin:  """"",LABEL_0,0.5662579536437988
"Yumurtalıklarına yetecek beton kaynağı dünyada hiç var olmadı. Kral  jose mourinho 
@mourinhoturkiye",LABEL_0,0.5826865434646606
Furkan manu nun basinda mourinho olmasi yenemezdik bu maçı,LABEL_1,0.5766943693161011
sen bi ligde ilk önce lobini kur üst üste 3-4 kere şampiyon ol kasana parayı koy cl geliriyle sonra kadronu seviyeni yükselt ondan sonra avrupada ilerlemeyi düşünürsün benim kafamdaki mourinhoyu bırak senin kafandaki o çok inandığın mourinho bile sana getireme avrupa kupasını,LABEL_0,0.55254065990448
Hiç bir şey demiyor tabiki. Bir şey derse çıkartmazlar sonra oralara. En kolayı şuan Mourinho'ya sallamak,LABEL_0,0.5707795023918152
"Mourinho, nun istediklerini almadilar
Simdi onlara yonelder

Bilerek boyle oynatiyor
Bilerek solbek varken, Samet’i aldi

Yonetime mesaj
Oyle mi? 
Gel boyle",LABEL_0,0.5665314197540283
abim benim bu kadar kötü ingilizcen de olmasın ya o kadar muhabirsin ne bileyim öğren biraz geçen de mourinho’ya white tv demişti ağlayacaz,LABEL_0,0.5644596219062805
Bu adam jose mourinho olamaz aq kovulmak için deli taklidi yapıyor,LABEL_1,0.5654727220535278
