Text,Sentiment,Score
"Barça Bayern maçında iki takımın da yeni çağ futbolu oynadığını görüyoruz... Çok önde basma ve defansı neredeyse orta saha seviyesinde tutma! Mourinho'nun zamanı geçti, defansta bekleyen bu futbola karşı yer golü!",LABEL_1,0.6176280379295349
"Szymanski: 

""Etrafımdaki insanlar futbolumdan memnun olsun yeter dışarıdakilerin ne dediği umrumda değil.""",LABEL_1,0.6160784363746643
"bu durumları öngöremezsen tedbirleri almazsan,sınırdan elini kolunu sallayanları alırsan ülkemize ve sonra biz bunların ayakkabı nolarını biliyoruz gibi yorumda bulunup ve hala bu gibi terör eylemleri yaşıyorsak ve göz göre göre şehit veriyorsak bunların suçluları bu kişiler",LABEL_1,0.6215899586677551
süper ligde yabancı tdler ligi çiftlik olarak görüyor. Adamlar dalga geçiyor bildiğin. Jesus Mourinho en büyük örneği. Jesus burda derbi kazanamadı şuan Arapta namağlup niye çünkü burası bir durak sadece onun için. Bu yüzden de Okan 3. Şampiyonlugunu alacak. Süper Lig'e Türk hoca,LABEL_1,0.6265869140625
Ah be mourinho nasıl lille ye elenip de 16 yıldır gidemediğimiz şampiyonlar ligine bizi götürmezsin,LABEL_1,0.6232836842536926
Iste bu yuzden Mourinho nun yerinde degilsin,LABEL_1,0.5004093050956726
Mourinho burayı ciddiye alan birisi değil maalesef,LABEL_1,0.7567803859710693
"Bence Mourinho kesinlikle adaletsiz ve futbolcular da gerizekalı değil, hepsi bunun farkında. Hocaya olan güven her geçen gün azalıyor oyuncularda. Biz de bunun farkındayız. Takım için en büyük tehlike de bu! Geçen sene bizi mest eden o arkadaşlık ve birlikteliğe de darbe bu!",LABEL_1,0.6289995908737183
Sizin fikriniz saygı duyarım diyip kesip atmıyor Mourinho gibi,LABEL_1,0.7566229701042175
Erik ten Hag: Mourinho çok fazla kupa kazandı fakat futbolda her yıl kendinizi tekrar ispatlamanız gerekiyor. Çünkü kazanamadığınızda eleştirilirsiniz. Ben Mourinho'nun Fenerbahçe'yi en iyi performansına ulaştıracağına inanıyorum.,LABEL_1,0.6335424780845642
rehine mossad amed interneti dhkpc uzay sanayii aş ankara'ya bengisu istihbarat amed erişim özel harekat barış alper yılmaz kaan ayhan içerden jose mourinho şehitlerimize Allah'tan #tusaş #TUSAS,LABEL_1,0.6170870065689087
"KISA KISA | Bruno Genesio; Jürgen Klopp’un ardından Pep Guardiola, José Mourinho, Carlo Ancelotti ve Diego Simeone dörtlüsünü Avrupa Kupaları’nda mağlup etme başarısı gösteren ikinci teknik direktör oldu. ",LABEL_1,0.6224351525306702
Yönetim soramadigi soruları gazeteciler aracılığı ile sordurduğu kanaatindeyim Mourinho da tilki anlamış neyin ne olduğunu ona göre cevap veriyor duruma bakılırsa fenerden bir cacık olmaz bu sene,LABEL_1,0.6128202080726624
taadiic10fire futbolu Ali Koç ve Mourinho'dan daha iyi biliyor kesinlikle ,LABEL_1,0.7155923247337341
"""Mourinho nun yerinde olsam"" ne güzel bir ruya.",LABEL_1,0.7292091250419617
"""Adnan Oktar kimseyle görüşmesin. Cezaevinde sıkın bunaltın. Odasından çıkmasın.""

galatasaray - elfsborg rehine amed uzay sanayii aş ali yerlikaya mossad dhkpc Jose Mourinho barış alper  özel harekat chpkk mauro icardi bahçeli'nin öcalan elektrik",LABEL_1,0.6197260618209839
"Jose Mourinho 
@tntsports
'a açıklamalarda bulundu:

- ""Manchester United'ın Premier Lig ve Şampiyonlar Ligi'ni kazanması gerektiğini biliyorum ama benim zamanımda bu imkansızdı. Avrupa Ligi'ni kazandık ve ligi ikinci bitirdik. Hâlâ daha fazla destekle, özellikle de medyadan ve",LABEL_1,0.622740626335144
Helalolsun hoca. Mourinho gibilerin ölü futbolunu izlemektense 100 kere senle devam,LABEL_1,0.6263900399208069
Benim şahsen Mourinho'dan en büyük beklentim Ülkede Fenerbahçe'ye yapılan haksızlıkları dünyaya anlatması. Biz geçen sezon zaten o yüzden şampiyon olamadık. Geçen sezon Fenerbahçe'nin şampiyonluğu göz göre göre çalındı. Siz öyle düşünmüyor musunuz?,LABEL_1,0.6207578778266907
Mourinho kazığını sokanlar şimdi de istikrar denen sihirli kelimeyi satmaya başlamış. Meali şu bu sene gtten yedik istikrar diyelim öyle umut satalım. Kim ki en ufak bir ışık vermeyen hocayı istikrar diye pazarlıyorsa ya FB düşmanıdır ya gerizekalıdır. İstikrarmış ya sabır.,LABEL_1,0.6307350397109985
"Mourinho sizinle daşşak geçti 
@ertemsener",LABEL_1,0.848698079586029
şener özbayraklıyla filan mourinho unitedını içerde domaltmayı nasıl başardın be aq,LABEL_1,0.6279317140579224
"Galatasaray'da Yunus Akgün'ün yıldızlaştığı yerde, Fenerbahçe'de Oğuz Aydın süre bile alamıyor...

bir de utanmadan Mourinho'nun eline iyi kadro verilmedi falan diyenler var...",LABEL_1,0.6273027062416077
"#fenerbahçe
-Yarın nasıl bir oyun planıyla maça çıkacaksınız?

Jose Mourinho: ""Gazeteleri okuyacağım, televizyonları izleyeceğim ve uzmanlar ne diyorsa onu yapacağım.""
#JoseMourinho yüce fenerbahçe camiasını anlayamamış biz #galatasaray taraftarını bile üzmektedir",LABEL_1,0.6164589524269104
"Umarım yanılırım ama aşı tutmadı.
Mourinho ile olmayacak gibi...",LABEL_1,0.7774117588996887
Mourinho milyonlarca fblinin önünde İngiliz kulüpleriyle flört etti. Mourinho fb'nin maç öncesi basın toplantısında fb'nin Porto kadar büyük olmadığını itiraf etti  basın toplantısı çok keyifliydi,LABEL_1,0.6238035559654236
"Büyük tuzaklar var.

Tuzakları kuran da bozan da Allah'tır.

Harika konuşma.

özel harekat barış alper yılmaz mossad amed interneti dhkpc uzay sanayii aş jose mourinho şehitlerimize Allah'tan kürdistan abdülkerim bant batshuayi türklere rehine ankara'ya bengisu istihbarat erişim",LABEL_1,0.6276083588600159
"Erik ten Hag’tan, Jose Mourinho’ya övgü yağmuru",LABEL_1,0.7812525033950806
Mourinho  4 tane koyun  güdebilir,LABEL_1,0.8151634335517883
Mourinho's pre and post-match conference is greater than Tuchel's career at Chelsea x.com/FrankKhalidUK/…,LABEL_1,0.6239275932312012
"@acunilicali
 tüm yalan dolanlarınız ortaya çıkmaya başladı sanki... Mourinho ""yönetim istediğim futbolcuları almadı, bu yrraklarla maç kazanamam"" mı demek istiyor?",LABEL_1,0.6187677383422852
Mourinho hiçbir zaman basın toplantılarında oyun falan konuşan biri değil sürekli tasak gecer ve birilerine salça olur her takımda böyle yaptı bence böyle yapması oyun konuşmasından daha iyi sanki oyun konuşsa bizimkiler anlayacak.,LABEL_1,0.618418276309967
"Oyun kurucu, yavaş kanatlarla oynuyorsun, bir Maximin geldi. Mourinho belki de finansal nedenlerden de dolayı istedği takımı oluşturamıyor. Elinde olsa böyle takım kurmazdı bence. Korkutan bir takım olsan bir Anadolu kulübü üstüne gelmeye curet etmez, çıkmağa korkar.",LABEL_1,0.6238583922386169
"Gsnin rakibi koy takimi gsnin sahasında 3 tane atti. Fenerbahce kendi evinde gsye gok atamadi, bi tane zorla penaltıdan.

Bu durumda mourinho elestirilmeyecekse kim elestirelecek?",LABEL_1,0.6372864246368408
"Mourinho haddini bil. Bu nesil manager oyunları ile büyüdü, çoğu penaltı bile atamaz, gerçek top görse karakola götürür bomba diye ama hepsine hesap vermek zorundasın. Bu beyinsizlere anlatmak, aynı zamanda da saygılı olmak zorundasın. Geçmiş olsun. ",LABEL_1,0.623759925365448
"2. Yarı olmadı hem gol hem penaltı 

#GSvELF #UEL Galatasaray - Elfsborg #tusaş icardi osimhen ziyech Davinson Nelsson Mertens Sara  Sallai jelert Jakobs batshuayi Vinicius yunus Akgün Okan buruk dursun özbek Jose Mourinho Manchester United Lyon #OLvBJK",LABEL_1,0.6274459958076477
"Okan, Mourinho’nun otobus taktigine gonderme yapmak icin bu 11’le sahaya cikmadiysa bir sey bilmiyorum",LABEL_1,0.6216508150100708
"Mourinho 11'e neşteri vurdu! 

İşte Manchester United kadrosu",LABEL_1,0.8205422163009644
Psikolojisini bozdunuz adam rahat değil çok belli bu.Sürekli Galatasaray ve hakemlerden konuş diyor birileri belliki. Neyse sağlam tazminatın var en azından Mourinho hocam. Takımdan ayrıldıktan sonra Fatih Terim hocamla dostlupuna devam ddebilirsin çünkü 5. yıldız sayende olacak,LABEL_1,0.6255499720573425
Manchester United'ın yıldızı Antony'den Fenerbahçe ve Mourinho'ya övgü,LABEL_1,0.8140097856521606
İsmail kartalda Fred sakatken öyleydi. Mourinho o kadronun üstüne 50 milyon harcadı + kendi de 12 alıyor. Fred sağlam top bile oynamıyoruz,LABEL_1,0.6169105768203735
Mourinho'nun hocalığı Fenerbahçe nin kimyasına ters. Bu adamı sadece ünlü diye mi getirdiler nasıl futbol oynattığını incelediler mi acaba. 71 milyon Eur sırf tazminattan para kazanmış biri olduğunu biliyorlar mıydı. Hiç sanmıyorum. Hep GS yi anlatmışlar keşke FB yi anlatsalardı,LABEL_1,0.6267295479774475
ali koçun mourinho'yu da alıp istifa etmesi lazımken hala ne konuşuyoruz aq,LABEL_1,0.7593051791191101
Arkadaş çevresinde noldu senin Mourinho'ya diye söylenince hocayı savunamamanın verdiği çaresizlik,LABEL_1,0.6233082413673401
Fenerbahçe yönetimi Mourinho ile yolları ayırma konusuna sıcak bakıyor. Hatta Volkan Demirel ile geçen hafta Etiler'de bir restoranda görüşme olmuş.,LABEL_1,0.625098705291748
"Şu adamı övmeyin ya da bir şey beklemeyin. Anlayın artık Mourinho’nun sistemi ve anlayışı Türkiye’ye doğal olarak Fenerbahçe’ye uygun değil ve olamayacakta. Sistem oturtturacağız diye oyuncuların performansı düşüyor. Fred, Djiku, İrfan, Szymanski, Mert, Çağlar…",LABEL_1,0.6279401183128357
"Mourinho eğer bir maç düzgün yönetmek isterse, bu maç o maç - kendini, United’ı yenerek gündem yapmak isteyecek bence.",LABEL_1,0.6219188570976257
Açıklamalara baktım Mourinho'ya şundan olmuş,LABEL_1,0.804976224899292
"At fotoğrafını o zaman kardeşim 
@serhatgules1",LABEL_1,0.5247078537940979
Mourinho milyonlarca fblinin önünde İngiliz kulüpleriyle flört etti. Bu evine misafir geldiğinde karın misafirle flört etmesine benzer  siz gavatmısınız??,LABEL_1,0.630294919013977
Manchester United maçı var gram heves yok. Fenerbahçesi ayrı dert ülkesi ayrı dert vallahi.,LABEL_1,0.776624321937561
"Ben İrfan olamam,olsam Villarreal'i bi gözden geçiririm , burda Jose Mourinho tarafından yok edilmekdense gitmesi iyidir",LABEL_1,0.6240403652191162
Mourinho yalakalarını gömmüş tv'de ki,LABEL_1,0.8308424949645996
"köpek mourinho geçen hafta eski takımın roma'yı yenen takımı ilk yarıdan 3ledik, feneri göm de ülke futboluna laf atmak haddine değil",LABEL_1,0.6211024522781372
ulan bunak oç nasıl bi seks kasetin var naptın bir düzine zencinin dölünü mü yuttun,LABEL_1,0.6050689220428467
Mourinho Manu'yu yenecek Erik Ten Hag kovulacak yerine Okan Buruk gelecek. Galatasaray da Okan'sız lige havlu atacak Fenerbahçe şampiyon olacak.,LABEL_1,0.6291778683662415
"Jose Mourinho: “Manchester United için en iyisini diliyorum. Ben oradayken ligi ikinci tamamladık ve Avrupa Ligi’ni kazandık. Orada mutluydum.

United’dan hem taraftarlar hem de kulüpten memnun bir durumda ayrıldım. Manchester United’da işler yolunda gitmiyorsa asla mutlu olmam.”",LABEL_1,0.620566189289093
Bu takıma alman ekolü hoca lazım gerçekten ama benim az da olsa mourinho ile umudum var,LABEL_1,0.7992638945579529
"Mourinho: ""Sol bek tavsiyesi alabilirim"" video - Fenerbahçe, , - Sporx TV https://ift.tt/OXM3lyc
#fenerbahce",LABEL_1,0.6226757764816284
Mourinho ilk Avrupa sonra diğer sene lig diyorsa mesela? Keşke dese. Ben olsam şuan bunu derdim. Bu adam ne kadar başarısız gözüksede ki başarısız bir planı olmalı vardır olmalı diye kafadan birşeyleri çıkaramıyorum. Paranoyak olduk bitirdin bizi Ali koç teşekkürler aq,LABEL_1,0.6248354911804199
Köy takımını daha zar zor yeniyorlar Mourinho ananı sikeyim,LABEL_1,0.8164540529251099
"Ali Koç,Acun,mourinho istifa",LABEL_1,0.807283878326416
Yönetim bu hocaya sahip çıkıp  arkasında durmalı Samsun maçından sonra gördüğüm kadarıyla yönetim sisteme karşı teslim bayrağını çekmiş hocayı yanlız bıraktılar Mourinho köprüden sonraki son çıkıştır eğer başarısız olupta gönderilmeye kalkılırsa futbol şubesini kapatıp gidilmeli,LABEL_1,0.624538004398346
Mourinho devam ederse kimi getirirsen getir fark etmeyecek.,LABEL_1,0.7704545259475708
Buna Mourinho bile inanmıyor,LABEL_1,0.8097823262214661
İyi demiş hocam benim en güzel cevapları veriyor her zaman Jose Mourinho sana inanmayanın amk,LABEL_1,0.7644878029823303
"Dalga geçiyor anlarsın ya kanziii
Galatasaray'dan evinde 3 gol yiyiyor.
5 puan farkı açılıyor
Hoca moca değil Mourinho",LABEL_1,0.6321046948432922
mourinho amı götü dağıtmış belli gsme şampiyonluk hayırlı olsun,LABEL_1,0.7647720575332642
"Dayak yiyen İngiliz taraftarların, Milli değerlerimize küfür ettiği iddia ediliyor.",LABEL_1,0.7626193165779114
Büyük takım vura vura kıra kıra oynar. Mourinho da bunun farkında olsa iyi olur,LABEL_1,0.8108181953430176
"@Kinli_Fener
 Mourinho ile alakalı bilgi varmı karın ağrısı neymiş neden böyle aptalca futbol oynatıyor istediği transferler yapılmadı mı?",LABEL_1,0.6167271733283997
"1/7 - Mourinho'nun Branco'ya şikayet ettiği 7 oyuncudan birincisi: İsmail Yüksek. 

Alanını kaybetmesi ve panik yapmasından şikayetçi. Mourinho, oyuncuları tek tek küstürmeye devam ediyor.",LABEL_1,0.6194261908531189
"Manchester Utd. TD. Erik ten Hag ve Christian Eriksen, Ataşehir'de soruları yanıtladı.
Hollandalı teknik adam;
- ""Fenerbahçe maçında stadyum oyuncular için motivasyon olacak""
-  ""Avrupa Ligi bizim için bir hedef""
- ""Eminim ki Mourinho, Fenerbahçe’yi hedefe ulaştıracaktır""",LABEL_1,0.61761873960495
Bizim mourinho 40’lık dzeko’yu 90 dk oynatır .,LABEL_1,0.7144306898117065
"Mourinho'ya aptalca soru soranlarda bugün: İrfan Yirmibeş

Fenerbahçe geçen seneye göre daha yavaşmış, Mourinho öz eleştiri yapacak mıymış...
Nerden biliyorsun? Neye göre yavaş? Ölçtün mü? Elinde yavaşlık verisi mi var?

Hocaya ""sizce bu sene daha yavaş mı oynuyoruz"" sorusunu",LABEL_1,0.6165438890457153
"Jose Mourinho: ""Manchester United'a karşı 11'e 11 kazanamayız. Yarın 35 bin kişinin arkamızda olmasına ihtiyacımız var.""",LABEL_1,0.6166847944259644
Fenerbahçe  Galibiyet Alcak'da Bu Sene Biz Görcez Yarrak Gibi Oyun Oynuyoruz Nasıl Kazancaz Gidip Samsuna Puan Verip Manu Yeniyorsa Yine Görüntü Skim Mourinho'nun,LABEL_1,0.6300334930419922
Birileri  imza torenindeki mourinho yu getirsin bunu alip portekize biraksinlar,LABEL_1,0.771713376045227
" “Jose Mourinho önderliğinde 35 bin ateşli taraftarın önünde böyle bir teste hazır mısınız?”

 Erik ten Hag: “Bizim oyuncularımız bu konuda deneyimli. Böyle bir atmosferde birçok maç oynadık. Oyuncularımız hazır, bu bizim için bir motivasyon olacak.”",LABEL_1,0.6187021136283875
"Yarım tribünlerde şundan görmek istiyorum 

Mourinho Tusaş İcardi Yunus #Tusaş #Patlama",LABEL_1,0.6268826723098755
2025’te yayınlanacak mourinho belgeselinin son sahnesi,LABEL_1,0.7548773288726807
"Erik ten Hag: ""Son yıllarda Mourinho da, ben de birçok kupa kazandık. Ancak futbolda her sezon kendinizi kanıtlamanız gerekiyor. Bunu yapamadığınızda eleştiriliyorsunuz.""",LABEL_1,0.6306177377700806
"sercan hamzaoğlu da milli ara öncesi Mourinho yeni sözleşmelerin, maaş zamlarının yapılmasını bekliyo dedi diye hatırlıyom",LABEL_1,0.6247159242630005
Mourinho size söylüyor maçlarda pozisyon tekrarını adaletli verin diye yoksa çocuğunuzdan çocuğunuzdan çıkar anlamazsınız,LABEL_1,0.6124275326728821
O ne amk,LABEL_1,0.8358760476112366
Devlet Bahçeli ve Özgür Özel x.com/Jams_BJK/statu…,LABEL_1,0.7787423729896545
Ee kardeşim romanın başında mourinho vardı o zaman şuan görüyoruz halini adamların sağ kanatı geçen sene Adana Demirsporporda kadroya giremiyordu senin forvetinde osimhen oynuyor ama yine şunlara karşı rahat galibiyet alamıyorsun,LABEL_1,0.6200667023658752
yeri cehennem ateşi de bol olsun,LABEL_1,0.815818727016449
"Türk basini diye bir sey yok hepsi bir takimin amigosu, adam gibi soru soran yok Mourinho bunlara ne yapsa az´dir!",LABEL_1,0.6136012673377991
Erik ten Hag: “Mourinho çok fazla kupa kazandı fakat futbolda her yıl kendinizi tekrar ispatlamanız gerekiyor. Çünkü kazanamadığınızda eleştirilirsiniz. Önemli olan yıl sonunda nereye geldiğiniz. Ben Mourinho'nun Fenerbahçe'yi en iyi performansına ulaştıracağına inanıyorum.”,LABEL_1,0.6330567002296448
"""Jose Mourinho önderliğinde 35 bin ateşli taraftarın karşısında böyle bir teste hazır mısınız?""

Erik ten Hag: ""Bizim oyuncularımız bu konuda tecrübeli. Böyle atmosferde çok fazla maç oynadık. Oyuncularımız hazır, bu bizim için bir motivasyon olacak.""",LABEL_1,0.625785768032074
"Flick Barcelona’sı Mourinho dönemi Real Madrid’in kontra ataklarını hatırlattı bana. Direkt ayağa isabetli uzun toplar, %95 gol diyorsun.",LABEL_1,0.6271869540214539
darbe oluyor anani sikeyim mourinho osayi yerine mert düldül ü oynatırsan olacağı buydu,LABEL_1,0.6238288283348083
rehine mossad amed interneti dhkpc uzay sanayii aş ankara'ya bengisu istihbarat amed erişim özel harekat barış alper yılmaz kaan ayhan içerden jose mourinho şehitlerimize Allah'tan #tusaş,LABEL_1,0.6198095679283142
Fenerbahçe bunu sezon başında yapması lazımdı dybala veya taliscayi kes sesini Mourinho diyip indiricekti istemese bile Fenerbahçe için çocukluğunda galatasarayli babasından dayak yemiş biri olarak artık takım tutmama kararı alma aşamasındayım okadar bıktım üzülmekten yeter,LABEL_1,0.6188681721687317
"Fenerbahçe’nin şu anda Mourinho’ya aksiyon alamayacağını, verilen her reaksiyonun onu yıpratmak olduğunu ve süreç krize dönerse Fenerbahçenin en az 3 senesine de mal olacağının farkındasındır o zaman. İyi bir başlangıç olmadı ama bu iyileşmeyeceği anlamına gelmiyor, yangını",LABEL_1,0.6279276013374329
"Fenerbahçe yönetiminin  Mourinho yoya sunduğu  Futbolcular. 
Zaych, Crespo, Krunic, Kent, Samet  ,Serdar , Levent  Mercan,  Emre  Mor .
Bu Futbolcuları İsmail Kartal  bile oynatmırordu.",LABEL_1,0.6229274272918701
" ""Jose Mourinho önderliğinde 35 bin ateşli taraftarın karşısında böyle bir teste hazır mısınız?""

Erik ten Hag: ""Bizim oyuncularımız bu konuda tecrübeli. Böyle atmosferde çok fazla maç oynadık. Oyuncularımız hazır, bu bizim için bir motivasyon olacak.""",LABEL_1,0.625785768032074
Sen ne diyon la nordşelampikten 6 yemedin mi konfeti liginde. Kadroyu koruduk üstüne katkı yaptık mourinho getirdik demeyi biliyosunuz ?,LABEL_1,0.6299944519996643
bu mourinho öyle böyle hainlik yapmadı bize  sen nasıl madara oluyosun bu takıma Allahın cezası,LABEL_1,0.7530649900436401
"Mourinho ya sahip çık başkan arkasında dur . SosyaL medya gazına gelme , aptal saptal taraftar gazına gelme.Heeee çok gizli b planını da yap sezon sonu için o ayrı. düşmana taktik veriyorum gibi oldu ama ne yapayım.",LABEL_1,0.6279699206352234
Ve sen hala Mourinho eleştiriyon. Bırak sonunu getirsin işte.,LABEL_1,0.7802454233169556
"adam yazmış ya cümlenin başına ""ingilizler arası osmanlı ile kötüydü"" diye . mal mısın aq",LABEL_1,0.6276812553405762
Osman Öcalan'ın trt ye çıkması gibi bir durum :D yine haberimiz yoktu ayağına yatıyorlar :D,LABEL_1,0.7675889134407043
"Galatasaray tekrardan Avrupa Ligi'ni kazanabilir mi?

UEFA Başkanı Ceferin:  """"",LABEL_1,0.8038415312767029
"Yumurtalıklarına yetecek beton kaynağı dünyada hiç var olmadı. Kral  jose mourinho 
@mourinhoturkiye",LABEL_1,0.6175075769424438
Furkan manu nun basinda mourinho olmasi yenemezdik bu maçı,LABEL_1,0.7475782036781311
sen bi ligde ilk önce lobini kur üst üste 3-4 kere şampiyon ol kasana parayı koy cl geliriyle sonra kadronu seviyeni yükselt ondan sonra avrupada ilerlemeyi düşünürsün benim kafamdaki mourinhoyu bırak senin kafandaki o çok inandığın mourinho bile sana getireme avrupa kupasını,LABEL_1,0.6188453435897827
Hiç bir şey demiyor tabiki. Bir şey derse çıkartmazlar sonra oralara. En kolayı şuan Mourinho'ya sallamak,LABEL_1,0.6206323504447937
"Mourinho, nun istediklerini almadilar
Simdi onlara yonelder

Bilerek boyle oynatiyor
Bilerek solbek varken, Samet’i aldi

Yonetime mesaj
Oyle mi? 
Gel boyle",LABEL_1,0.621463418006897
abim benim bu kadar kötü ingilizcen de olmasın ya o kadar muhabirsin ne bileyim öğren biraz geçen de mourinho’ya white tv demişti ağlayacaz,LABEL_1,0.6230166554450989
Bu adam jose mourinho olamaz aq kovulmak için deli taklidi yapıyor,LABEL_1,0.7980614900588989
